No.,2-isogeny-walk,3-isogeny-walk
0,55316814,32560322
1,55542552,32907428
2,55603162,33068460
3,55805360,33115754
4,55885676,33163780
5,55931042,33235712
6,55932786,33309148
7,56076776,33313318
8,56111972,33366288
9,56139992,33393540
10,56156382,33447804
11,56165020,33458688
12,56242868,33480970
13,56244988,33487750
14,56257394,33504058
15,56265786,33511924
16,56266092,33514362
17,56315580,33530492
18,56331780,33531544
19,56340306,33535202
20,56444602,33556360
21,56501136,33558694
22,56501362,33588554
23,56517894,33601256
24,56518534,33613848
25,56569294,33627018
26,56571028,33628446
27,56585316,33630940
28,56585798,33639334
29,56655748,33666028
30,56674540,33670234
31,56718372,33691834
32,56726988,33714368
33,56728636,33714886
34,56745338,33730402
35,56748950,33757232
36,56754792,33757948
37,56757208,33761318
38,56759796,33763352
39,56775014,33772306
40,56794448,33797688
41,56805284,33805158
42,56830390,33813418
43,56859844,33822112
44,56895114,33825704
45,56903870,33853038
46,56928468,33858584
47,56940422,33863114
48,56941526,33874192
49,56945150,33877360
50,56945726,33884372
51,56947472,33909444
52,56951956,33909748
53,56971406,33921104
54,56976046,33922200
55,56976918,33931690
56,56992582,33957546
57,57012404,33969156
58,57029504,33989670
59,57046146,33990382
60,57052922,34004006
61,57065302,34005534
62,57117600,34006860
63,57124248,34023500
64,57128686,34049072
65,57131242,34059218
66,57163358,34066440
67,57165700,34088100
68,57201910,34104638
69,57204516,34115514
70,57229624,34144940
71,57248914,34154936
72,57282672,34163820
73,57303476,34212536
74,57397920,34212788
75,57401542,34219376
76,57401708,34242114
77,57409490,34299998
78,57414704,34335646
79,57428986,34347834
80,57453640,34377002
81,57490144,34411406
82,57490694,34411600
83,57521570,34412628
84,57521754,34425466
85,57529536,34449286
86,57574814,34555512
87,57594140,34596080
88,57607492,34605598
89,57625810,34617676
90,57755726,34637906
91,57809026,34708502
92,57839279,34801624
93,57930766,34813332
94,57936976,34869112
95,57942658,34885402
96,57979472,34937112
97,58036446,34991730
98,58332894,35107974
99,58620488,35352606
