No.,2-isogeny-walk,3-isogeny-walk
0,2279155952,1004075520
1,2281311640,1004161952
2,2281680870,1004359136
3,2281782548,1004484702
4,2281801118,1004852114
5,2281978084,1004965078
6,2282010012,1005298406
7,2282307742,1005347654
8,2282397634,1005530454
9,2282796878,1005591556
10,2282872642,1005609870
11,2282976358,1005659564
12,2282981162,1005708520
13,2283124970,1005802190
14,2283508518,1005822060
15,2283804974,1005834438
16,2283949020,1005893484
17,2284141362,1006167084
18,2284171856,1006195102
19,2284289872,1006198570
20,2284318198,1006230306
21,2284321730,1006252106
22,2284544812,1006315298
23,2284631926,1006365338
24,2284725034,1006402360
25,2284820794,1006513460
26,2284830956,1006542236
27,2284869500,1006563420
28,2284944890,1006576712
29,2285061668,1006667284
30,2285161680,1006810964
31,2285223396,1006994420
32,2285350492,1007067958
33,2285439278,1007238630
34,2285456128,1007309652
35,2285716834,1007327372
36,2285738210,1007331314
37,2285825778,1007333264
38,2285847426,1007375970
39,2285907716,1007390520
40,2285992266,1007469590
41,2286065758,1007525546
42,2286123168,1007561822
43,2286236100,1007574098
44,2286245840,1007604526
45,2286281152,1007685300
46,2286331390,1007695178
47,2286492280,1007769568
48,2286618096,1007777482
49,2286648150,1007784500
50,2286681914,1007792460
51,2286708122,1007906988
52,2286766696,1007972118
53,2286911832,1007976914
54,2286952458,1007987384
55,2286956788,1007995182
56,2286980260,1008020270
57,2287014094,1008037590
58,2287042306,1008354868
59,2287052238,1008424884
60,2287109466,1008545374
61,2287140116,1008594028
62,2287234278,1008673786
63,2287359638,1008696698
64,2287420720,1008744772
65,2287451080,1008884404
66,2287458472,1008968934
67,2287635570,1008977510
68,2287640782,1009016234
69,2287664588,1009018222
70,2287725810,1009028892
71,2287741584,1009053212
72,2287772742,1009057630
73,2287855174,1009190788
74,2287896769,1009203716
75,2287967946,1009217698
76,2287992988,1009218712
77,2287996158,1009301492
78,2288023758,1009329896
79,2288111952,1009345658
80,2288584110,1009349342
81,2288650296,1009452018
82,2288699846,1009458698
83,2288823444,1009490128
84,2288947992,1009585158
85,2289404132,1009587488
86,2289484840,1009665674
87,2289620824,1009931274
88,2289628906,1009984456
89,2290110988,1010028228
90,2290236236,1010102418
91,2290243494,1010111756
92,2290535210,1010244980
93,2290615298,1010338432
94,2290663104,1010350016
95,2291127416,1010500988
96,2292014364,1011050586
97,2292997256,1012187904
98,2293925838,1012415158
99,2296219842,1012646204
