No.,2-isogeny-walk,3-isogeny-walk
0,2080636398,2530194064
1,2080736220,2530299608
2,2080946644,2530715814
3,2080981766,2530736946
4,2081086528,2530822582
5,2081141834,2530889610
6,2081168582,2530951020
7,2081186790,2530978640
8,2081260342,2530979620
9,2081274554,2531023974
10,2081307464,2531075600
11,2081329494,2531078444
12,2081349732,2531097154
13,2081418232,2531134534
14,2081418734,2531180064
15,2081448696,2531199640
16,2081464346,2531224866
17,2081469630,2531225980
18,2081488750,2531240632
19,2081516032,2531287550
20,2081599476,2531290632
21,2081612770,2531321252
22,2081639704,2531383888
23,2081670456,2531387940
24,2081671760,2531397142
25,2081692318,2531416546
26,2081695334,2531424154
27,2081701788,2531427938
28,2081715796,2531451694
29,2081722422,2531484502
30,2081728150,2531491992
31,2081731384,2531498858
32,2081731574,2531513296
33,2081745596,2531514408
34,2081765272,2531525232
35,2081782362,2531536800
36,2081804484,2531538872
37,2081817884,2531541562
38,2081836704,2531555622
39,2081866622,2531597092
40,2081871336,2531597858
41,2081874524,2531697046
42,2081888662,2531700400
43,2081909438,2531704394
44,2081923806,2531711400
45,2081925934,2531719636
46,2081928564,2531744970
47,2081937628,2531750842
48,2081945706,2531763084
49,2081975120,2531766136
50,2081993494,2531772118
51,2081995344,2531804202
52,2081999110,2531818140
53,2082001100,2531819932
54,2082009974,2531833954
55,2082010616,2531848970
56,2082020598,2531851266
57,2082021440,2531865472
58,2082029010,2531900660
59,2082044638,2531903274
60,2082056142,2531940450
61,2082064240,2531943502
62,2082068826,2531945818
63,2082107178,2531956382
64,2082114494,2531976084
65,2082122144,2531980530
66,2082122840,2531981102
67,2082162038,2531992404
68,2082172330,2531993214
69,2082177336,2531994940
70,2082183586,2531995690
71,2082185166,2532002462
72,2082200500,2532018986
73,2082204620,2532020182
74,2082209908,2532023490
75,2082211772,2532047108
76,2082220178,2532047678
77,2082222882,2532059290
78,2082223680,2532059610
79,2082227504,2532070204
80,2082241270,2532074336
81,2082270450,2532078334
82,2082273758,2532088336
83,2082274786,2532088642
84,2082286966,2532101128
85,2082290182,2532126386
86,2082299182,2532126668
87,2082299528,2532129516
88,2082308496,2532130556
89,2082309334,2532135946
90,2082313632,2532140088
91,2082313922,2532144632
92,2082315860,2532173526
93,2082318288,2532180446
94,2082329706,2532182346
95,2082332480,2532197408
96,2082345224,2532209374
97,2082349098,2532221080
98,2082369956,2532240498
99,2082370524,2532246800
100,2082379502,2532249386
101,2082382762,2532253010
102,2082387320,2532254140
103,2082392564,2532256004
104,2082392802,2532263778
105,2082404442,2532271448
106,2082409386,2532272856
107,2082409806,2532280556
108,2082415766,2532281664
109,2082417274,2532293484
110,2082438416,2532295936
111,2082440200,2532301490
112,2082460956,2532316762
113,2082463964,2532320922
114,2082469928,2532328416
115,2082479168,2532330464
116,2082481532,2532332610
117,2082490054,2532335158
118,2082493508,2532337520
119,2082496368,2532344658
120,2082514418,2532345802
121,2082516776,2532347242
122,2082526526,2532355172
123,2082527530,2532359318
124,2082527856,2532364852
125,2082530156,2532376066
126,2082547566,2532382912
127,2082549526,2532403454
128,2082550048,2532420776
129,2082572398,2532459132
130,2082573268,2532471202
131,2082573404,2532475408
132,2082573938,2532475472
133,2082581454,2532483638
134,2082590118,2532485578
135,2082590778,2532499222
136,2082602342,2532514790
137,2082603406,2532518382
138,2082603898,2532519824
139,2082606452,2532542954
140,2082622968,2532549470
141,2082632220,2532552452
142,2082637954,2532562814
143,2082638180,2532566916
144,2082640622,2532570850
145,2082646658,2532573900
146,2082655654,2532574592
147,2082659810,2532575078
148,2082673292,2532590654
149,2082677570,2532593016
150,2082690232,2532596750
151,2082709310,2532596828
152,2082710746,2532598824
153,2082715454,2532601440
154,2082722552,2532604032
155,2082725630,2532605094
156,2082725744,2532608782
157,2082735360,2532614626
158,2082746974,2532615272
159,2082750266,2532620568
160,2082751980,2532622064
161,2082763002,2532624894
162,2082763454,2532626628
163,2082763752,2532632570
164,2082770112,2532633152
165,2082771826,2532646484
166,2082775778,2532652674
167,2082780264,2532652980
168,2082782434,2532654596
169,2082786634,2532666618
170,2082789828,2532670770
171,2082794132,2532671626
172,2082807154,2532673194
173,2082807332,2532675688
174,2082808662,2532681552
175,2082814824,2532681980
176,2082815050,2532683948
177,2082816818,2532687410
178,2082823958,2532690042
179,2082829186,2532696192
180,2082829744,2532696790
181,2082834832,2532699356
182,2082846678,2532703066
183,2082848620,2532704940
184,2082862530,2532709066
185,2082862788,2532712044
186,2082870374,2532713026
187,2082888254,2532724762
188,2082888808,2532724942
189,2082890852,2532728712
190,2082892172,2532743310
