No.,2-isogeny-walk,3-isogeny-walk
229,420321010,424571154
230,420325212,424576030
231,420327078,424576230
232,420327796,424577546
233,420339442,424586628
234,420340358,424589568
235,420340774,424590796
236,420343320,424594474
237,420348390,424594596
238,420355656,424602122
239,420357494,424606714
240,420357858,424611882
241,420360560,424611890
242,420363350,424618380
243,420364610,424621218
244,420365608,424632950
245,420389352,424633346
246,420391136,424635282
247,420411038,424637710
248,420411900,424638874
249,420413550,424647276
250,420414760,424650536
251,420414934,424655134
252,420422340,424656896
253,420438714,424658570
254,420443126,424660464
255,420444112,424666988
256,420447742,424669026
257,420456890,424675728
258,420466106,424682702
259,420466712,424699144
260,420471378,424699516
261,420488442,424701510
262,420490566,424704326
263,420492382,424705082
264,420493070,424706378
265,420493830,424712616
266,420508996,424727606
267,420521042,424728998
268,420541788,424729340
269,420546852,424736394
270,420548052,424747900
271,420548458,424748770
272,420553738,424751878
273,420558848,424753982
274,420564190,424760660
275,420568004,424764668
276,420571036,424771200
277,420571218,424775158
278,420574490,424775172
279,420579312,424776682
280,420591104,424778600
281,420592858,424780476
282,420600916,424783078
283,420617342,424792270
284,420630408,424794466
285,420630990,424795596
286,420632190,424799812
287,420646092,424804204
288,420649270,424823254
289,420649938,424832722
290,420650442,424834054
291,420652156,424846700
292,420653118,424850740
293,420657372,424852472
294,420662704,424854510
295,420663824,424856974
296,420665804,424860026
297,420666416,424865034
298,420667720,424865448
299,420669036,424871594
300,420672450,424874344
301,420675390,424880188
302,420676954,424896566
303,420684374,424903524
304,420685854,424904144
305,420686174,424904422
306,420687938,424908544
307,420693830,424909380
308,420697448,424912560
309,420703088,424916432
310,420706302,424917006
311,420708146,424927246
312,420708382,424931964
313,420712104,424940976
314,420717180,424965126
315,420722614,424965710
316,420723436,424965950
317,420724470,424979290
318,420725406,424981226
319,420742884,424989504
320,420743498,424999674
321,420744918,425000592
322,420745596,425000710
323,420748892,425001986
324,420756566,425004866
325,420758142,425014770
326,420758236,425016400
327,420758884,425017674
328,420759340,425018738
329,420769378,425018994
330,420776128,425019240
331,420779346,425021072
332,420783542,425022478
333,420788690,425022486
334,420797684,425024588
335,420798692,425028754
336,420798882,425032178
337,420805072,425040144
338,420818282,425050012
339,420823614,425050102
340,420824038,425056354
341,420824460,425057768
342,420828018,425060656
343,420828406,425062902
344,420836540,425062940
345,420839474,425073404
346,420845724,425073708
347,420848208,425074564
348,420860618,425078530
349,420864292,425080674
350,420871098,425081810
351,420871420,425083776
352,420872040,425084850
353,420874156,425095812
354,420875586,425102872
355,420878976,425104544
356,420879512,425117776
357,420899258,425119668
358,420907350,425133426
359,420908706,425138674
360,420915816,425142076
361,420920632,425143238
362,420920714,425145946
363,420928550,425147710
364,420937276,425152016
365,420944814,425152152
366,420946876,425152250
367,420953800,425152920
368,420953830,425155028
369,420960720,425156214
370,420962092,425185152
371,420966036,425189850
372,420971252,425190236
373,420984046,425190326
374,420984994,425195864
375,420998424,425199678
376,421000420,425210066
377,421002270,425215190
378,421008784,425215194
379,421012102,425215672
380,421013088,425219140
381,421039662,425222722
382,421051158,425226518
383,421054424,425228716
384,421061056,425233946
385,421062752,425233978
386,421065800,425236120
387,421067246,425236298
388,421073888,425241042
389,421077464,425248674
390,421081236,425251758
391,421083046,425263942
392,421084058,425264900
393,421087484,425277962
394,421089204,425278004
395,421108184,425279992
396,421110952,425291608
397,421112122,425298154
398,421112684,425314010
399,421113356,425317982
400,421116366,425325116
401,421117720,425333348
402,421128398,425333436
403,421137420,425340472
404,421145748,425343054
405,421148120,425352072
406,421148624,425352790
407,421150554,425360368
408,421162992,425372668
409,421166826,425383166
410,421170650,425402944
411,421175410,425404490
412,421191980,425407040
413,421199886,425407826
414,421205056,425411260
415,421213684,425430976
416,421221004,425433720
417,421229598,425434352
418,421232166,425442150
419,421232570,425442524
420,421233154,425445610
421,421234062,425450058
422,421235238,425469692
423,421252662,425474042
424,421255508,425474170
425,421263084,425475614
426,421282832,425480534
427,421285910,425480762
428,421287260,425484900
429,421291160,425491642
430,421292462,425497126
431,421316032,425498650
432,421318124,425506014
433,421331978,425507272
434,421337554,425509598
435,421343404,425542666
436,421347596,425560040
437,421364946,425560396
438,421365536,425577096
439,421372874,425579918
440,421387136,425583616
441,421407568,425589850
442,421410520,425592870
443,421412438,425602632
444,421438080,425605274
445,421445490,425622792
446,421449698,425636008
447,421476040,425642402
448,421482682,425643706
449,421488022,425651698
450,421489824,425659452
451,421498790,425660166
452,421509926,425671996
453,421512282,425680734
454,421542680,425691658
455,421554858,425707054
456,421582924,425720914
457,421608690,425732366
458,421620374,425755564
459,421629420,425767054
460,421656136,425774062
461,421690124,425790510
462,421690918,425801208
463,421754790,425817212
464,421805098,425826594
465,421829172,425841334
466,421869052,425858310
467,421888106,425864696
468,421896968,425866132
469,421919526,425905958
470,421952544,425912906
471,421962277,425976760
472,421982872,425979586
473,421997674,425986216
474,421999450,425992392
475,422035882,425993734
476,422044792,426008768
477,422051634,426017492
478,422052444,426020610
479,422056804,426061530
480,422070268,426100138
481,422108298,426104730
482,422121934,426106216
483,422153076,426122348
484,422182678,426127764
485,422193010,426159370
486,422207414,426164262
487,422211374,426183320
488,422212232,426214218
489,422260544,426300570
490,422274492,426314746
491,422423142,426331074
492,422462438,426361364
493,422594068,426369236
494,422600088,426516304
495,422759338,426563606
496,422792904,426720306
497,422847964,426801230
498,422874728,426967242
499,422997176,427184656
